OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
19784;97833;649454.5289;6863510.5153;649457.681802468;6863512.97684546;3;null;8;30;751083003;1;null;AV;MATIGNON;R;CC101;Pharmacie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
19802;97927;649661.8357;6863533.6191;649661.8357;6863533.6191;3;null;8;31;751083102;3;null;RUE;CIRQUE;R;CB102;Tailleur sur mesure;1;0;null;0;null;0;null
6545;22674;649579.5549;6863552.6163;649573.25597497;6863547.68440954;3;null;8;31;751083102;2;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6559;22695;649694.8474;6863551.5971;649694.8474;6863551.5971;3;null;8;31;751083102;6;null;RUE;CIRQUE;CI;CE302;Galerie d'art;1;0;null;0;null;0;null
6521;22623;649494.7437;6863541.3908;649494.7437;6863541.3908;3;null;8;30;751083003;7;null;AV;MATIGNON;R;CE104;Kiosque à journaux;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6518;22616;649458.2468;6863551.062;649458.2468;6863551.062;3;null;8;30;751083003;6;null;RUE;JEAN MERMOZ;R;CB103;Vente et fabrication de tenues de mariées;1;0;null;0;null;6;Champs Elysées-Montaigne
6520;22621;649482.4124;6863531.9213;649482.4124;6863531.9213;3;null;8;30;751083003;5;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6544;22673;649579.5549;6863552.6163;649576.405437485;6863550.15035477;3;null;8;31;751083102;2;null;AV;MATIGNON;A;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6543;22672;649579.5549;6863552.6163;649579.5549;6863552.6163;3;null;8;31;751083102;2;null;AV;MATIGNON;A;CD201;Equipement du foyer généraliste;1;0;null;1;PCA;6;Champs Elysées-Montaigne
19151;93613;649369.6862;6863520.4529;649369.6862;6863520.4529;3;null;8;30;751083003;12;null;RPT;CHAMPS ELYSEES MARCEL DASSAULT;A;CB107;Prêt-à-porter Mixte;2;0;null;1;PCA;6;Champs Elysées-Montaigne
6509;22512;649295.6726;6863526.7146;649295.6726;6863526.7146;3;null;8;30;751083003;26;null;AV;CHAMPS ELYSEES;CC;CB105;Prêt-à-porter Homme;1;29;ELYSEES 26;2;PCA - PRCA;6;Champs Elysées-Montaigne
6508;22503;649295.6726;6863526.7146;649295.6726;6863526.7146;3;null;8;30;751083003;26;null;AV;CHAMPS ELYSEES;CC;CC301;Opticien;1;29;ELYSEES 26;2;PCA - PRCA;6;Champs Elysées-Montaigne
6507;22501;649295.6726;6863526.7146;649295.6726;6863526.7146;3;null;8;30;751083003;26;null;AV;CHAMPS ELYSEES;CC;CD101;Vente de meubles et multispécialistes;1;29;ELYSEES 26;2;PCA - PRCA;6;Champs Elysées-Montaigne
6464;22307;649403.4746;6863584.1003;649403.4746;6863584.1003;3;null;8;30;751083003;6;null;AV;FRANKLIN D  ROOSEVELT;R;CB303;Montres;1;0;null;0;null;6;Champs Elysées-Montaigne
6465;22308;649403.4746;6863584.1003;649403.493448719;6863580.10034441;3;null;8;30;751083003;6;null;AV;FRANKLIN D  ROOSEVELT;R;CB102;Tailleur sur mesure;1;0;null;0;null;6;Champs Elysées-Montaigne
6510;22520;649271.8018;6863538.5458;649271.8018;6863538.5458;3;null;8;30;751083003;30;null;AV;CHAMPS ELYSEES;R;CD303;Généraliste électroménager - Radio - TV - Hi-Fi;2;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6463;22306;649403.4129;6863558.9609;649403.437334883;6863554.96097463;3;null;8;30;751083003;4;null;AV;FRANKLIN D  ROOSEVELT;R;CB304;Bijouterie fantaisie - Accessoire de mode;1;0;null;0;null;6;Champs Elysées-Montaigne
6516;22603;649377.5672;6863588.7105;649377.5672;6863588.7105;3;null;8;30;751083003;49;B;AV;FRANKLIN D  ROOSEVELT;R;CC101;Pharmacie;1;0;null;0;null;6;Champs Elysées-Montaigne
17801;83713;649250.4924;6863353.1653;649250.4924;6863353.1653;3;null;8;29;751082903;55;null;AV;MONTAIGNE;R;CB104;Prêt-à-porter Femme;2;0;null;1;PCA;6;Champs Elysées-Montaigne
6114;20651;649260.3072;6863360.667;649260.3072;6863360.667;3;null;8;29;751082903;57;null;AV;MONTAIGNE;R;CB101;Haute couture - Créateurs;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6115;20652;649260.3072;6863360.667;649263.483585948;6863363.09816686;3;null;8;29;751082903;57;null;AV;MONTAIGNE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6090;20571;649351.6108;6863363.9672;649351.6108;6863363.9672;3;null;8;29;751082902;3;null;RPT;CHAMPS ELYSEES MARCEL DASSAULT;A;CB205;Maroquinerie - Articles de voyages;2;0;null;0;null;6;Champs Elysées-Montaigne
17802;83714;649294.0133;6863446.5979;649294.0133;6863446.5979;3;null;8;29;751082903;15;null;AV;CHAMPS ELYSEES;R;CE104;Kiosque à journaux;1;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6519;22618;649454.5289;6863510.5153;649454.5289;6863510.5153;3;null;8;30;751083003;1;null;AV;MATIGNON;A;CG101;Concessionnaire automobiles;3;0;null;1;PCA;6;Champs Elysées-Montaigne
6514;22530;649322.6079;6863513.3828;649326.207350466;6863511.63810623;3;null;8;30;751083003;22;null;AV;CHAMPS ELYSEES;R;CB111;Sport - Habillement et chaussures;3;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
6517;22614;649442.3661;6863519.9543;649438.790270654;6863512.79794307;3;null;8;30;751083003;2;null;RUE;JEAN MERMOZ;R;CC101;Pharmacie;1;0;null;0;null;6;Champs Elysées-Montaigne
6462;22302;649422.5592;6863519.0204;649422.5592;6863519.0204;3;null;8;30;751083003;4;null;RPT;CHAMPS ELYSEES MARCEL DASSAULT;A;CB205;Maroquinerie - Articles de voyages;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6097;20589;649261.6972;6863310.7796;649258.544727457;6863308.31750397;3;null;8;29;751082902;50;null;AV;MONTAIGNE;R;CB101;Haute couture - Créateurs;2;0;null;1;PCA;6;Champs Elysées-Montaigne
6095;20587;649255.0342;6863305.5245;649255.0342;6863305.5245;3;null;8;29;751082902;48;null;AV;MONTAIGNE;R;CB101;Haute couture - Créateurs;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6094;20586;649241.786;6863295.3577;649241.786;6863295.3577;3;null;8;29;751082902;46;null;AV;MONTAIGNE;R;CB205;Maroquinerie - Articles de voyages;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6098;20590;649261.6972;6863310.7796;649255.392254913;6863305.85540794;3;null;8;29;751082902;50;null;AV;MONTAIGNE;R;CB101;Haute couture - Créateurs;2;0;null;1;PCA;6;Champs Elysées-Montaigne
6096;20588;649261.6972;6863310.7796;649261.6972;6863310.7796;3;null;8;29;751082902;50;null;AV;MONTAIGNE;R;CB101;Haute couture - Créateurs;2;0;null;1;PCA;6;Champs Elysées-Montaigne
18848;90897;649375.7901;6863337.0356;649375.7901;6863337.0356;3;null;8;29;751082902;43;null;AV;FRANKLIN D  ROOSEVELT;R;CC103;Vente de prothèses auditives;1;0;null;0;null;0;null
6099;20592;649301.2564;6863340.9987;649301.2564;6863340.9987;3;null;8;29;751082902;56;null;AV;MONTAIGNE;R;CB101;Haute couture - Créateurs;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6092;20582;649375.7901;6863337.0356;649375.658874982;6863341.03344692;3;null;8;29;751082902;43;null;AV;FRANKLIN D  ROOSEVELT;R;CB101;Haute couture - Créateurs;1;0;null;0;null;0;null
6100;20593;649312.8175;6863349.7217;649312.8175;6863349.7217;3;null;8;29;751082902;58;null;AV;MONTAIGNE;R;CB205;Maroquinerie - Articles de voyages;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6894;23668;649840.7661;6863713.1623;649841.133496094;6863709.17920822;3;null;8;31;751083104;2;null;RUE;MIROMESNIL;A;CD401;Antiquités;1;0;null;1;PCA;0;null
6898;23672;649838.8034;6863739.0777;649839.37816422;6863731.09837383;3;null;8;31;751083104;4;null;RUE;MIROMESNIL;R;CB205;Maroquinerie - Articles de voyages;1;0;null;1;PCA;0;null
6870;23547;649896.3868;6863671.0176;649892.597064574;6863669.73779322;3;null;8;31;751083104;4;null;RUE;SAUSSAIES;R;CB109;Friperie - Solderie - Dépôt-vente de vêtements;1;0;null;0;null;0;null
6859;23533;649974.605;6863667.2002;649976.758318417;6863670.57113753;3;null;8;31;751083104;9;null;RUE;DURAS;A;CD401;Antiquités;1;0;null;0;null;0;null
6893;23667;649848.0351;6863697.5303;649848.0351;6863697.5303;3;null;8;31;751083104;98;null;PL;BEAUVAU;R;CD401;Antiquités;1;0;null;1;PCA;0;null
6871;23548;649908.8432;6863675.1121;649908.8432;6863675.1121;3;null;8;31;751083104;6;null;RUE;SAUSSAIES;R;CB205;Maroquinerie - Articles de voyages;1;0;null;0;null;0;null
6892;23666;649867.619;6863688.695;649867.619;6863688.695;3;null;8;31;751083104;94;null;PL;BEAUVAU;R;CD401;Antiquités;2;0;null;1;PCA;0;null
6873;23551;649925.7277;6863680.6594;649918.148675755;6863678.09846433;3;null;8;31;751083104;8;null;RUE;SAUSSAIES;R;CB205;Maroquinerie - Articles de voyages;1;0;null;0;null;0;null
6872;23550;649925.7277;6863680.6594;649921.938187877;6863679.37893217;3;null;8;31;751083104;8;null;RUE;SAUSSAIES;R;CB107;Prêt-à-porter Mixte;1;0;null;0;null;0;null
6874;23558;649994.5065;6863711.8591;649991.870166891;6863708.85082014;3;null;8;31;751083105;14;null;RUE;SAUSSAIES;R;CB102;Tailleur sur mesure;1;0;null;0;null;0;null
6895;23669;649840.7661;6863713.1623;649841.133496094;6863709.17920822;3;null;8;31;751083104;2;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
17794;83678;649899.4217;6863637.3693;649899.4217;6863637.3693;3;null;8;31;751083104;88;null;RUE;FAUBOURG SAINT HONORE;R;CB103;Vente et fabrication de tenues de mariées;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6856;23528;649954.7132;6863636.4653;649954.7132;6863636.4653;3;null;8;31;751083104;3;null;RUE;DURAS;R;CE302;Galerie d'art;1;0;null;0;null;0;null
6869;23544;649885.8161;6863649.1104;649898.013375496;6863638.75537849;3;null;8;31;751083104;90;null;RUE;FAUBOURG SAINT HONORE;A;CC202;Parfumerie - Produits de beauté;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6868;23543;649885.8161;6863649.1104;649894.964056622;6863641.34413387;3;null;8;31;751083104;90;null;RUE;FAUBOURG SAINT HONORE;A;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6867;23542;649885.8161;6863649.1104;649891.914737748;6863643.93288924;3;null;8;31;751083104;90;null;RUE;FAUBOURG SAINT HONORE;R;CB201;Chaussures Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6857;23531;649961.5023;6863646.9682;649961.5023;6863646.9682;3;null;8;31;751083104;5;null;RUE;DURAS;R;CC102;Vente articles médicaux - Prothèses et semelles orthopédiques;1;0;null;0;null;0;null
6866;23541;649885.8161;6863649.1104;649888.865418874;6863646.52164462;3;null;8;31;751083104;90;null;RUE;FAUBOURG SAINT HONORE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6865;23540;649885.8161;6863649.1104;649885.8161;6863649.1104;3;null;8;31;751083104;90;null;RUE;FAUBOURG SAINT HONORE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6858;23532;649974.605;6863667.2002;649974.605;6863667.2002;3;null;8;31;751083104;9;null;RUE;DURAS;R;CE302;Galerie d'art;1;0;null;0;null;0;null
6933;23774;649828.0137;6863714.3093;649827.808539169;6863718.30403516;3;null;8;31;751083104;3;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6925;23760;649769.8767;6863721.2441;649769.8767;6863721.2441;3;null;8;31;751083104;108;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6539;22666;649725.5452;6863721.438;649725.5452;6863721.438;3;null;8;31;751083102;75;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6541;22669;649713.9531;6863726.3143;649713.9531;6863726.3143;3;null;8;31;751083102;77;null;RUE;FAUBOURG SAINT HONORE;R;CD103;Vente de meubles salon et chambre;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6540;22667;649725.5452;6863721.438;649721.845687249;6863722.95905404;3;null;8;31;751083102;75;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6934;23775;649828.0137;6863714.3093;649827.603378337;6863722.29877033;3;null;8;31;751083104;3;null;RUE;MIROMESNIL;R;CD401;Antiquités;1;0;null;1;PCA;0;null
6935;23776;649827.4318;6863727.7971;649827.4318;6863727.7971;3;null;8;31;751083104;5;null;RUE;MIROMESNIL;R;CE501;Tabac;1;0;null;1;PCA;0;null
6542;22670;649704.9677;6863730.0907;649704.9677;6863730.0907;3;null;8;31;751083102;79;null;RUE;FAUBOURG SAINT HONORE;A;CD205;Vente de vaisselle - Ustensiles ménagers - Art de la table;2;0;null;1;PCA;1;Saint Honoré-Vendôme
6897;23671;649838.8034;6863739.0777;649839.09078211;6863735.08803692;3;null;8;31;751083104;4;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6921;23754;649816.6181;6863702.0759;649816.6181;6863702.0759;3;null;8;31;751083104;100;null;RUE;FAUBOURG SAINT HONORE;A;CE101;Librairie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6534;22661;649768.7234;6863703.1958;649768.7234;6863703.1958;3;null;8;31;751083102;69;null;RUE;FAUBOURG SAINT HONORE;R;CB205;Maroquinerie - Articles de voyages;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6535;22662;649754.8024;6863709.0396;649754.8024;6863709.0396;3;null;8;31;751083102;71;null;RUE;FAUBOURG SAINT HONORE;R;CB301;Joaillerie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6537;22664;649754.8024;6863709.0396;649747.400722415;6863712.07524967;3;null;8;31;751083102;71;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6923;23758;649788.6432;6863713.5456;649788.6432;6863713.5456;3;null;8;31;751083104;104;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6536;22663;649754.8024;6863709.0396;649751.101561207;6863710.55742483;3;null;8;31;751083102;71;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6924;23759;649788.6432;6863713.5456;649792.35766164;6863712.06142524;3;null;8;31;751083104;104;null;RUE;FAUBOURG SAINT HONORE;R;CB302;Horlogerie - Bijouterie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6538;22665;649743.6557;6863714.2101;649743.6557;6863714.2101;3;null;8;31;751083102;73;null;RUE;FAUBOURG SAINT HONORE;R;CB205;Maroquinerie - Articles de voyages;1;0;null;1;PCA;1;Saint Honoré-Vendôme
18853;90926;649828.0137;6863714.3093;649828.0137;6863714.3093;3;null;8;31;751083104;3;null;RUE;MIROMESNIL;R;CB301;Joaillerie;1;0;null;1;PCA;0;null
6561;22700;649813.1474;6863683.5041;649809.686094352;6863685.50893496;3;null;8;31;751083102;61;null;RUE;FAUBOURG SAINT HONORE;R;CE302;Galerie d'art;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6531;22658;649789.7324;6863694.3625;649789.7324;6863694.3625;3;null;8;31;751083102;63;null;RUE;FAUBOURG SAINT HONORE;A;CB303;Montres;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6562;22701;649819.0664;6863654.9985;649819.0664;6863654.9985;3;null;8;31;751083102;27;null;AV;MARIGNY;A;CB101;Haute couture - Créateurs;1;0;null;0;null;0;null
6530;22657;649770.5557;6863664.5785;649773.085980739;6863667.67651217;3;null;8;31;751083102;21;null;RUE;CIRQUE;R;CB107;Prêt-à-porter Mixte;1;0;null;0;null;0;null
6563;22702;649825.7825;6863668.6071;649825.7825;6863668.6071;3;null;8;31;751083102;29;null;AV;MARIGNY;R;CE104;Kiosque à journaux;1;0;null;0;null;0;null
6560;22699;649813.1474;6863683.5041;649813.1474;6863683.5041;3;null;8;31;751083102;61;null;RUE;FAUBOURG SAINT HONORE;R;CC202;Parfumerie - Produits de beauté;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6532;22659;649789.7324;6863694.3625;649786.031561207;6863695.88032483;3;null;8;31;751083102;63;null;RUE;FAUBOURG SAINT HONORE;R;CB302;Horlogerie - Bijouterie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6922;23755;649816.6181;6863702.0759;649820.331784051;6863700.58978063;3;null;8;31;751083104;100;null;RUE;FAUBOURG SAINT HONORE;R;CD401;Antiquités;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6533;22660;649782.6334;6863697.3441;649782.6334;6863697.3441;3;null;8;31;751083102;65;null;RUE;FAUBOURG SAINT HONORE;R;CB101;Haute couture - Créateurs;1;0;null;1;PCA;1;Saint Honoré-Vendôme
6485;22417;649403.862;6863731.0376;649403.947168413;6863723.03805337;3;null;8;30;751083004;18;null;AV;FRANKLIN D  ROOSEVELT;R;CC301;Opticien;1;0;null;0;null;6;Champs Elysées-Montaigne
6558;22693;649697.0234;6863725.9973;649697.0234;6863725.9973;3;null;8;31;751083102;28;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6522;22629;649671.4369;6863725.232;649673.362690949;6863728.7378992;3;null;8;31;751083102;27;null;AV;MATIGNON;A;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6484;22416;649403.862;6863731.0376;649403.904584207;6863727.03782668;3;null;8;30;751083004;18;null;AV;FRANKLIN D  ROOSEVELT;R;CB302;Horlogerie - Bijouterie;1;0;null;0;null;6;Champs Elysées-Montaigne
6483;22415;649403.862;6863731.0376;649403.862;6863731.0376;3;null;8;30;751083004;18;null;AV;FRANKLIN D  ROOSEVELT;A;CB107;Prêt-à-porter Mixte;1;0;null;0;null;6;Champs Elysées-Montaigne
6475;22379;649535.1895;6863731.059;649535.1895;6863731.059;3;null;8;30;751083004;21;null;RUE;JEAN MERMOZ;R;CB105;Prêt-à-porter Homme;1;0;null;0;null;6;Champs Elysées-Montaigne
6476;22380;649535.1895;6863731.059;649536.966164432;6863734.64277782;3;null;8;30;751083004;21;null;RUE;JEAN MERMOZ;R;CB202;Chaussures Homme;1;0;null;0;null;6;Champs Elysées-Montaigne
6469;22342;649454.8137;6863732.1752;649454.8137;6863732.1752;3;null;8;30;751083004;40;null;RUE;COLISEE;R;CB302;Horlogerie - Bijouterie;1;0;null;0;null;6;Champs Elysées-Montaigne
6454;22266;649243.479;6863737.0407;649243.479;6863737.0407;3;null;8;30;751083004;91;null;RUE;LA BOETIE;R;CB202;Chaussures Homme;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6551;22684;649658.6222;6863657.6207;649658.6222;6863657.6207;3;null;8;31;751083102;18;null;AV;MATIGNON;R;CB101;Haute couture - Créateurs;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6467;22330;649512.7477;6863658.5434;649512.7477;6863658.5434;3;null;8;30;751083004;22;null;RUE;JEAN MERMOZ;R;CC102;Vente articles médicaux - Prothèses et semelles orthopédiques;1;0;null;0;null;6;Champs Elysées-Montaigne
6554;22688;649666.8631;6863672.2905;649666.8631;6863672.2905;3;null;8;31;751083102;20;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6556;22691;649681.0448;6863697.5414;649679.114726777;6863694.03785646;3;null;8;31;751083102;24;null;AV;MATIGNON;R;CD401;Antiquités;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6460;22282;649265.2484;6863679.7993;649268.858741137;6863678.07725561;3;null;8;30;751083004;34;null;RUE;PONTHIEU;R;CC301;Opticien;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6473;22375;649516.3261;6863693.7973;649518.102764432;6863697.38107782;3;null;8;30;751083004;15;null;RUE;JEAN MERMOZ;R;CB104;Prêt-à-porter Femme;1;0;null;0;null;6;Champs Elysées-Montaigne
6555;22690;649681.0448;6863697.5414;649681.0448;6863697.5414;3;null;8;31;751083102;24;null;AV;MATIGNON;R;CD401;Antiquités;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6557;22692;649688.7498;6863711.2568;649688.7498;6863711.2568;3;null;8;31;751083102;26;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6474;22377;649528.82;6863718.4785;649528.82;6863718.4785;3;null;8;30;751083004;19;null;RUE;JEAN MERMOZ;R;CB303;Montres;1;0;null;0;null;6;Champs Elysées-Montaigne
6451;22219;649263.0769;6863641.7876;649263.0769;6863641.7876;3;null;8;30;751083003;19;null;RUE;COLISEE;R;CB202;Chaussures Homme;1;0;null;0;null;6;Champs Elysées-Montaigne
6452;22221;649277.1226;6863649.3888;649277.1226;6863649.3888;3;null;8;30;751083003;21;null;RUE;COLISEE;R;CB201;Chaussures Femme;1;0;null;0;null;6;Champs Elysées-Montaigne
6529;22651;649608.6377;6863629.8931;649611.438347796;6863632.74903626;3;null;8;31;751083102;19;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6466;22327;649502.7524;6863638.8283;649500.973233757;6863635.24576354;3;null;8;30;751083004;18;null;RUE;JEAN MERMOZ;R;CC301;Opticien;1;0;null;0;null;6;Champs Elysées-Montaigne
6515;22598;649280.2669;6863637.9694;649280.2669;6863637.9694;3;null;8;30;751083003;16;null;RUE;COLISEE;R;CB104;Prêt-à-porter Femme;1;0;null;0;null;6;Champs Elysées-Montaigne
6450;22218;649250.7911;6863635.1306;649254.288901678;6863637.07105959;3;null;8;30;751083003;17;null;RUE;COLISEE;R;CB201;Chaussures Femme;1;0;null;0;null;6;Champs Elysées-Montaigne
6553;22686;649658.6222;6863657.6207;649654.759609198;6863650.61496005;3;null;8;31;751083102;18;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6472;22363;649403.8183;6863657.9201;649403.840640609;6863653.92016239;3;null;8;30;751083004;12;null;AV;FRANKLIN D  ROOSEVELT;R;CE403;Téléphonie discount et accesoires (pas d'enseigne particulière);1;0;null;0;null;6;Champs Elysées-Montaigne
6552;22685;649658.6222;6863657.6207;649656.690904599;6863654.11783002;3;null;8;31;751083102;18;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;1;PCA;6;Champs Elysées-Montaigne
6902;23678;649834.5991;6863830.6498;649834.5991;6863830.6498;3;null;8;31;751083104;18;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6949;23800;649755.5781;6863836.2858;649755.5781;6863836.2858;3;null;8;31;751083104;31;null;RUE;PENTHIEVRE;R;CE302;Galerie d'art;1;0;null;0;null;0;null
6904;23681;649833.9831;6863844.0109;649834.200809119;6863840.01682905;3;null;8;31;751083104;20;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6948;23798;649781.9811;6863844.9853;649781.9811;6863844.9853;3;null;8;31;751083104;27;null;RUE;PENTHIEVRE;R;CE302;Galerie d'art;1;0;null;0;null;0;null
6903;23680;649833.9831;6863844.0109;649833.9831;6863844.0109;3;null;8;31;751083104;20;null;RUE;MIROMESNIL;R;CB301;Joaillerie;1;0;null;1;PCA;0;null
6944;23791;649822.8049;6863834.6817;649822.597647643;6863838.6763272;3;null;8;31;751083104;21;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6940;23783;649825.2735;6863777.6251;649825.064853502;6863781.61965462;3;null;8;31;751083104;13;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6941;23784;649824.6396;6863792.1904;649824.6396;6863792.1904;3;null;8;31;751083104;15;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6942;23785;649824.6396;6863792.1904;649824.435136533;6863796.18517092;3;null;8;31;751083104;15;null;RUE;MIROMESNIL;R;CE302;Galerie d'art;1;0;null;1;PCA;0;null
6931;23772;649735.7979;6863810.5028;649732.48289586;6863803.221952;3;null;8;31;751083104;36;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;0;null;0;null
6930;23771;649735.7979;6863810.5028;649734.14039793;6863806.862376;3;null;8;31;751083104;36;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;0;null;0;null
6929;23770;649735.7979;6863810.5028;649735.7979;6863810.5028;3;null;8;31;751083104;36;null;AV;MATIGNON;R;CE302;Galerie d'art;1;0;null;0;null;0;null
